Run_ID,T_0,A_0,tau,T_at_tau,A_at_tau
1,697.1594442400952,15.193231096134781,0.77,445.1933174426509,0.0018581836096193507
1,697.1594442400952,15.193231096134781,0.78,443.2831806656026,0.00184170528809763
1,697.1594442400952,15.193231096134781,0.79,441.4054123784824,0.0018256902951407662
1,697.1594442400952,15.193231096134781,0.8,439.55906470490385,0.0018101887556637819
1,697.1594442400952,15.193231096134781,0.81,437.74322893297375,0.0017951583833944107
1,697.1594442400952,15.193231096134781,0.82,435.95703343603793,0.0017805613879942415
1,697.1594442400952,15.193231096134781,0.83,434.19964172852815,0.0017663922424136446
1,697.1594442400952,15.193231096134781,0.84,432.47025064626456,0.00175266664867577
1,697.1594442400952,15.193231096134781,0.85,430.76808864191105,0.001739370738823828
1,697.1594442400952,15.193231096134781,0.86,429.09241418742346,0.00172634386967659
1,697.1594442400952,15.193231096134781,0.87,427.44251427737487,0.0017129673898480793
1,697.1594442400952,15.193231096134781,0.88,425.81770300603705,0.0016991681752658732
1,697.1594442400952,15.193231096134781,0.89,424.2173202410428,0.0016855816857656723
1,697.1594442400952,15.193231096134781,0.9,422.6407303852364,0.0016729916709043095
1,697.1594442400952,15.193231096134781,0.91,421.08732121199006,0.0016617135614593092
1,697.1594442400952,15.193231096134781,0.92,419.5565027746219,0.0016504658417282202
1,697.1594442400952,15.193231096134781,0.93,418.047706352334,0.0016373528880099697
1,697.1594442400952,15.193231096134781,0.94,416.56038340379394,0.0016251177264301696
1,697.1594442400952,15.193231096134781,0.95,415.0940047177452,0.0016150674629609473
1,697.1594442400952,15.193231096134781,0.96,413.6480595778548,0.0016037023384261086
1,697.1594442400952,15.193231096134781,0.97,412.2220548303811,0.0015913725437598821
1,697.1594442400952,15.193231096134781,0.98,410.81551410910726,0.0015819606573338023
1,697.1594442400952,15.193231096134781,0.99,409.427977239489,0.0015707731213256272
1,697.1594442400952,15.193231096134781,1.0,408.05899936044744,0.0015595891848848372
1,697.1594442400952,15.193231096134781,1.01,406.7081503317226,0.0015508894039572081
1,697.1594442400952,15.193231096134781,1.02,405.37501420747327,0.0015389278590219305
1,697.1594442400952,15.193231096134781,1.03,404.0591884028236,0.0015306070803625153
1,697.1594442400952,15.193231096134781,1.04,402.76028342659833,0.0015193141740771955
1,697.1594442400952,15.193231096134781,1.05,401.47792205318547,0.0015108682551281945
1,697.1594442400952,15.193231096134781,1.06,400.2117390744553,0.0015001878465616613
1,697.1594442400952,15.193231096134781,1.07,398.96138058663877,0.0014920803368781482
1,697.1594442400952,15.193231096134781,1.08,397.72650374762986,0.0014814428494477052
1,697.1594442400952,15.193231096134781,1.09,396.5067761148377,0.001474082517978767
1,697.1594442400952,15.193231096134781,1.1,395.30187548013464,0.0014633509271132676
1,697.1594442400952,15.193231096134781,1.11,394.1114891999333,0.0014559649111314456
1,697.1594442400952,15.193231096134781,1.12,392.9353140876643,0.0014465005642361145
1,697.1594442400952,15.193231096134781,1.13,391.7730558427667,0.001437626037898862
1,697.1594442400952,15.193231096134781,1.14,390.62442880785073,0.0014306711501761511
1,697.1594442400952,15.193231096134781,1.15,389.4891556904991,0.0014208009799344422
1,697.1594442400952,15.193231096134781,1.16,388.3669670910177,0.0014129506386578266
1,697.1594442400952,15.193231096134781,1.17,387.2576013648809,0.0014061063420456122
1,697.1594442400952,15.193231096134781,1.18,386.1608043030983,0.001396758356065821
1,697.1594442400952,15.193231096134781,1.19,385.07632876503396,0.0013887515982664576
1,697.1594442400952,15.193231096134781,1.2,384.0039345318735,0.0013819502265412053
2,736.2999552721847,16.865400631503253,0.2,736.2999552721847,16.865400631503253
2,736.2999552721847,16.865400631503253,0.21,724.8863974591759,0.00418542156025047
2,736.2999552721847,16.865400631503253,0.22,713.7401226721181,0.004056566773061559
2,736.2999552721847,16.865400631503253,0.23,703.249358793826,0.003935473335672219
2,736.2999552721847,16.865400631503253,0.24,693.3494815515609,0.0038266733548894642
2,736.2999552721847,16.865400631503253,0.25,683.984600854829,0.0037229661710575113
2,736.2999552721847,16.865400631503253,0.26,675.1060848566075,0.0036293771327135715
2,736.2999552721847,16.865400631503253,0.27,666.6713814262118,0.003537457471450831
2,736.2999552721847,16.865400631503253,0.28,658.6430646863167,0.0034517820806587067
2,736.2999552721847,16.865400631503253,0.29,650.9880607655855,0.0033719789563788375
2,736.2999552721847,16.865400631503253,0.3,643.6770118739461,0.003297558130076404
2,736.2999552721847,16.865400631503253,0.31,636.6837511823823,0.003227678077999283
2,736.2999552721847,16.865400631503253,0.32,629.9848662626794,0.0031579268474481977
2,736.2999552721847,16.865400631503253,0.33,623.5593332295535,0.003093659614338585
2,736.2999552721847,16.865400631503253,0.34,617.3882098535753,0.0030338712915844272
2,736.2999552721847,16.865400631503253,0.35,611.4543752247566,0.0029749550297423237
2,736.2999552721847,16.865400631503253,0.36,605.7423082123363,0.0029188071812074486
2,736.2999552721847,16.865400631503253,0.37,600.2378985541237,0.002868060369420188
2,736.2999552721847,16.865400631503253,0.38,594.9282848090129,0.0028175085568996317
2,736.2999552721847,16.865400631503253,0.39,589.8017139910903,0.002768057395723541
2,736.2999552721847,16.865400631503253,0.4,584.8474206443134,0.0027212226483874324
2,736.2999552721847,16.865400631503253,0.41,580.0555216841909,0.002676807917665115
2,736.2999552721847,16.865400631503253,0.42,575.4169245866201,0.0026346700228079977
2,736.2999552721847,16.865400631503253,0.43,570.9232471029435,0.0025946516696151523
2,736.2999552721847,16.865400631503253,0.44,566.5667468178012,0.0025550958577029857
2,736.2999552721847,16.865400631503253,0.45,562.3402590163427,0.002515301800708536
2,736.2999552721847,16.865400631503253,0.46,558.2371417881253,0.002478793586870624
2,736.2999552721847,16.865400631503253,0.47,554.2512276784613,0.0024454765257291623
2,736.2999552721847,16.865400631503253,0.48,550.3767806216222,0.0024089819970088654
2,736.2999552721847,16.865400631503253,0.49,546.6084570218344,0.0023782950868105157
2,736.2999552721847,16.865400631503253,0.5,542.9412722901415,0.002344286379548528
2,736.2999552721847,16.865400631503253,0.51,539.3705693192749,0.0023158819977433308
2,736.2999552721847,16.865400631503253,0.52,535.8919918237052,0.0022840432571425737
2,736.2999552721847,16.865400631503253,0.53,532.5014588515921,0.002255510063271757
2,736.2999552721847,16.865400631503253,0.54,529.195143061326,0.0022292737208720512
2,736.2999552721847,16.865400631503253,0.55,525.9694505238816,0.0022010784966195675
2,736.2999552721847,16.865400631503253,0.56,522.8210023422155,0.002173694123946608
2,736.2999552721847,16.865400631503253,0.57,519.7466183885211,0.0021481377734181902
2,736.2999552721847,16.865400631503253,0.58,516.7433023657862,0.0021238229731470964
2,736.2999552721847,16.865400631503253,0.59,513.8082281985292,0.0021001882340454868
2,736.2999552721847,16.865400631503253,0.6,510.93872766590795,0.0020769902378138826
2,736.2999552721847,16.865400631503253,0.61,508.1322791301297,0.002054167675259611
2,736.2999552721847,16.865400631503253,0.62,505.38649723948737,0.002031711398657412
2,736.2999552721847,16.865400631503253,0.63,502.6991235048149,0.0020096891362476397
2,736.2999552721847,16.865400631503253,0.64,500.06801766362634,0.0019883629278810142
2,736.2999552721847,16.865400631503253,0.65,497.4911497585604,0.0019681882238462684
2,736.2999552721847,16.865400631503253,0.66,494.96659286666977,0.0019493822262851308
2,736.2999552721847,16.865400631503253,0.67,492.4925164258685,0.0019305833809238752
2,736.2999552721847,16.865400631503253,0.68,490.06718004280293,0.0019101276746402115
2,736.2999552721847,16.865400631503253,0.69,487.688927716619,0.0018912212563060406
2,736.2999552721847,16.865400631503253,0.7,485.35618270618284,0.0018749536568058404
2,736.2999552721847,16.865400631503253,0.71,483.0674427385789,0.0018560684431304384
2,736.2999552721847,16.865400631503253,0.72,480.8212752558797,0.0018385724952877638
2,736.2999552721847,16.865400631503253,0.73,478.61631345865743,0.0018231432778786736
2,736.2999552721847,16.865400631503253,0.74,476.4512524728759,0.0018048676892055647
2,736.2999552721847,16.865400631503253,0.75,474.3248454855795,0.0017908064209039556
2,736.2999552721847,16.865400631503253,0.76,472.2359008308726,0.0017730355552595277
2,736.2999552721847,16.865400631503253,0.77,470.1832784080908,0.0017595661270226653
2,736.2999552721847,16.865400631503253,0.78,468.16588727376893,0.0017427885993420906
2,736.2999552721847,16.865400631503253,0.79,466.1826825018098,0.0017289469688600212
2,736.2999552721847,16.865400631503253,0.8,464.2326630200308,0.0017147191788812184
2,736.2999552721847,16.865400631503253,0.81,462.314869081825,0.0016992763465808343
2,736.2999552721847,16.865400631503253,0.82,460.42838003691634,0.0016869060125256506
2,736.2999552721847,16.865400631503253,0.83,458.5723124746921,0.0016732036245288703
2,736.2999552721847,16.865400631503253,0.84,456.74581810905755,0.001658590692761915
2,736.2999552721847,16.865400631503253,0.85,454.94808201223015,0.0016460446116678634
2,736.2999552721847,16.865400631503253,0.86,453.17832101643114,0.0016344893311454006
2,736.2999552721847,16.865400631503253,0.87,451.43578208722573,0.0016216955338926177
2,736.2999552721847,16.865400631503253,0.88,449.7197407805057,0.0016083638739511654
2,736.2999552721847,16.865400631503253,0.89,448.0294998756477,0.0015958131488281486
2,736.2999552721847,16.865400631503253,0.9,446.36438808397594,0.001584113910768404
2,736.2999552721847,16.865400631503253,0.91,444.72375879836954,0.0015729571045626845
2,736.2999552721847,16.865400631503253,0.92,443.10698892178607,0.0015620369238692863
2,736.2999552721847,16.865400631503253,0.93,441.5134777663144,0.001551185176538967
2,736.2999552721847,16.865400631503253,0.94,439.94264601661314,0.0015403677701994562
2,736.2999552721847,16.865400631503253,0.95,438.3939347524523,0.0015296226555844745
2,736.2999552721847,16.865400631503253,0.96,436.8668045258064,0.0015189921839058617
2,736.2999552721847,16.865400631503253,0.97,435.36073448855325,0.0015084808869046643
2,736.2999552721847,16.865400631503253,0.98,433.87522156735054,0.0014980514079122758
2,736.2999552721847,16.865400631503253,0.99,432.40977968269,0.001487656352054004
2,736.2999552721847,16.865400631503253,1.0,430.9639390094934,0.0014772915885141876
2,736.2999552721847,16.865400631503253,1.01,429.53724527691514,0.001467046770830793
2,736.2999552721847,16.865400631503253,1.02,428.1292591052699,0.001457121115183932
2,736.2999552721847,16.865400631503253,1.03,426.7395553782184,0.0014477665171119915
2,736.2999552721847,16.865400631503253,1.04,425.36772264851925,0.0014391156719629858
2,736.2999552721847,16.865400631503253,1.05,424.0133625758058,0.0014308496893441819
2,736.2999552721847,16.865400631503253,1.06,422.6760893950838,0.0014216489921966863
2,736.2999552721847,16.865400631503253,1.07,421.35552937868715,0.001411711385284193
2,736.2999552721847,16.865400631503253,1.08,420.05132035317934,0.0014026366517796754
2,736.2999552721847,16.865400631503253,1.09,418.76311126397974,0.0013950439037237823
2,736.2999552721847,16.865400631503253,1.1,417.49056175073724,0.001387163801009999
2,736.2999552721847,16.865400631503253,1.11,416.23334170091107,0.0013774911023189266
2,736.2999552721847,16.865400631503253,1.12,414.9911308059375,0.0013692691134374914
2,736.2999552721847,16.865400631503253,1.13,413.76361826493667,0.0013626133558752483
2,736.2999552721847,16.865400631503253,1.14,412.55050243302725,0.0013534284906932315
2,736.2999552721847,16.865400631503253,1.15,411.35149035543134,0.0013453349048847803
2,736.2999552721847,16.865400631503253,1.16,410.1662975482263,0.001339032458519462
2,736.2999552721847,16.865400631503253,1.17,408.99464770793037,0.0013298271891697179
2,736.2999552721847,16.865400631503253,1.18,407.83627225864745,0.0013231060134671693
2,736.2999552721847,16.865400631503253,1.19,406.6909102512729,0.0013156932606686789
2,736.2999552721847,16.865400631503253,1.2,405.55830796529693,0.0013084896802540808
3,772.7272552529273,8.037909254698477,0.2,772.7272552529273,8.037909254698477
3,772.7272552529273,8.037909254698477,0.21,760.5598289431786,0.003985429450842312
3,772.7272552529273,8.037909254698477,0.22,748.8646446655063,0.003864309058185795
3,772.7272552529273,8.037909254698477,0.23,737.857268348441,0.0037535207070056946
3,772.7272552529273,8.037909254698477,0.24,727.4698908220956,0.003648787744960454
3,772.7272552529273,8.037909254698477,0.25,717.6438669107272,0.0035504062539722775
3,772.7272552529273,8.037909254698477,0.26,708.3281682577059,0.003456834229677361
3,772.7272552529273,8.037909254698477,0.27,699.4781451474516,0.003370398877247872
3,772.7272552529273,8.037909254698477,0.28,691.0545275287736,0.0032920090977029545
3,772.7272552529273,8.037909254698477,0.29,683.0226120164965,0.0032136294433884396
3,772.7272552529273,8.037909254698477,0.3,675.3515938746332,0.003141962636926196
3,772.7272552529273,8.037909254698477,0.31,668.014016931866,0.0030758621143671576
3,772.7272552529273,8.037909254698477,0.32,660.9853151279888,0.00301183802101884
3,772.7272552529273,8.037909254698477,0.33,654.2434288869422,0.0029505809676008605
3,772.7272552529273,8.037909254698477,0.34,647.7684826453805,0.002892504913989947
3,772.7272552529273,8.037909254698477,0.35,641.5425118948348,0.002836289492234406
3,772.7272552529273,8.037909254698477,0.36,635.5492309014434,0.002781810974217426
3,772.7272552529273,8.037909254698477,0.37,629.7738342475441,0.0027320562211387536
3,772.7272552529273,8.037909254698477,0.38,624.2028267694911,0.0026853493281021705
3,772.7272552529273,8.037909254698477,0.39,618.823876668552,0.002637068464205567
3,772.7272552529273,8.037909254698477,0.4,613.6256879811577,0.0025949892093161705
3,772.7272552529273,8.037909254698477,0.41,608.5978909967512,0.0025513774991967105
3,772.7272552529273,8.037909254698477,0.42,603.7309451842616,0.002509972769679762
3,772.7272552529273,8.037909254698477,0.43,599.0160553470345,0.0024725580307235484
3,772.7272552529273,8.037909254698477,0.44,594.44509774966,0.002435590367126341
3,772.7272552529273,8.037909254698477,0.45,590.0105547624511,0.0023986041105782136
3,772.7272552529273,8.037909254698477,0.46,585.7054573777785,0.002363191629918064
3,772.7272552529273,8.037909254698477,0.47,581.5233343572312,0.002329469518131775
3,772.7272552529273,8.037909254698477,0.48,577.4581669519689,0.0022973399034118256
3,772.7272552529273,8.037909254698477,0.49,573.5043486110814,0.002266667471110177
3,772.7272552529273,8.037909254698477,0.5,569.6566490386389,0.0022364954682423483
3,772.7272552529273,8.037909254698477,0.51,565.9101819983479,0.0022058329949664153
3,772.7272552529273,8.037909254698477,0.52,562.2603763941468,0.002176582435805468
3,772.7272552529273,8.037909254698477,0.53,558.7029504060278,0.0021506835077167268
3,772.7272552529273,8.037909254698477,0.54,555.2338882677731,0.0021238511622817236
3,772.7272552529273,8.037909254698477,0.55,551.849418941977,0.0020968081838480495
3,772.7272552529273,8.037909254698477,0.56,548.5459971033578,0.0020737755209928642
3,772.7272552529273,8.037909254698477,0.57,545.3202861870732,0.002047320063297671
3,772.7272552529273,8.037909254698477,0.58,542.1691421568096,0.002025689369457678
3,772.7272552529273,8.037909254698477,0.59,539.0895999072104,0.0020011630381714537
3,772.7272552529273,8.037909254698477,0.6,536.0788597072541,0.001979156766195663
3,772.7272552529273,8.037909254698477,0.61,533.1342757576402,0.0019588552453152276
3,772.7272552529273,8.037909254698477,0.62,530.2533453216289,0.0019360177299717488
3,772.7272552529273,8.037909254698477,0.63,527.4336986076297,0.0019152650923630152
3,772.7272552529273,8.037909254698477,0.64,524.6730899687751,0.0018964462272910317
3,772.7272552529273,8.037909254698477,0.65,521.969389529432,0.0018777055118723985
3,772.7272552529273,8.037909254698477,0.66,519.3205754991096,0.0018581598316670704
3,772.7272552529273,8.037909254698477,0.67,516.7247271297547,0.001838941483166875
3,772.7272552529273,8.037909254698477,0.68,514.1800182925831,0.0018204549510239818
3,772.7272552529273,8.037909254698477,0.69,511.6847115028791,0.001802645600001093
3,772.7272552529273,8.037909254698477,0.7,509.23715239985194,0.0017854155012493396
3,772.7272552529273,8.037909254698477,0.71,506.8357646480905,0.0017687344473963566
3,772.7272552529273,8.037909254698477,0.72,504.4790452201737,0.0017526422324540502
3,772.7272552529273,8.037909254698477,0.73,502.16556002674884,0.0017371708803485262
3,772.7272552529273,8.037909254698477,0.74,499.89393986516905,0.0017221242591333491
3,772.7272552529273,8.037909254698477,0.75,497.6628766623309,0.0017065423862175795
3,772.7272552529273,8.037909254698477,0.76,495.47111994721325,0.0016904718214158974
3,772.7272552529273,8.037909254698477,0.77,493.31747359216683,0.0016751916926864001
3,772.7272552529273,8.037909254698477,0.78,491.20079280357845,0.0016617112625042878
3,772.7272552529273,8.037909254698477,0.79,489.11998132462435,0.0016486963949293176
3,772.7272552529273,8.037909254698477,0.8,487.0739887815237,0.001633416515667301
3,772.7272552529273,8.037909254698477,0.81,485.06180810197424,0.0016199479550543215
3,772.7272552529273,8.037909254698477,0.82,483.08247337232524,0.0016082463583382328
3,772.7272552529273,8.037909254698477,0.83,481.1350576882667,0.0015935327757790581
3,772.7272552529273,8.037909254698477,0.84,479.2186709185325,0.0015819916974956299
3,772.7272552529273,8.037909254698477,0.85,477.33245811901475,0.0015690505179390285
3,772.7272552529273,8.037909254698477,0.86,475.4755975179497,0.0015568141843647527
3,772.7272552529273,8.037909254698477,0.87,473.64729897633134,0.0015451599581068971
3,772.7272552529273,8.037909254698477,0.88,471.84680240556816,0.0015331539283049778
3,772.7272552529273,8.037909254698477,0.89,470.07337626567255,0.0015216233029692878
3,772.7272552529273,8.037909254698477,0.9,468.32631621438145,0.0015109262018772802
3,772.7272552529273,8.037909254698477,0.91,466.6049438365795,0.0014986529642431485
3,772.7272552529273,8.037909254698477,0.92,464.9086052948824,0.001489478550273196
3,772.7272552529273,8.037909254698477,0.93,463.2366704018561,0.0014773700992879895
3,772.7272552529273,8.037909254698477,0.94,461.5885312632818,0.001466911533256755
3,772.7272552529273,8.037909254698477,0.95,459.96360144460755,0.0014579955277252076
3,772.7272552529273,8.037909254698477,0.96,458.3613149894694,0.0014465875846650814
3,772.7272552529273,8.037909254698477,0.97,456.78112536539237,0.00143616203408002
3,772.7272552529273,8.037909254698477,0.98,455.2225047229797,0.001427484162471444
3,772.7272552529273,8.037909254698477,0.99,453.6849430780473,0.001418369690994472
3,772.7272552529273,8.037909254698477,1.0,452.16794748674914,0.0014078423589145152
3,772.7272552529273,8.037909254698477,1.01,450.67104129185367,0.0013979152520720009
3,772.7272552529273,8.037909254698477,1.02,449.19376348077094,0.0013890013238879403
3,772.7272552529273,8.037909254698477,1.03,447.7356680163002,0.0013807047286259427
3,772.7272552529273,8.037909254698477,1.04,446.2963232035196,0.001372464224221022
3,772.7272552529273,8.037909254698477,1.05,444.8753110924519,0.0013638797367858512
3,772.7272552529273,8.037909254698477,1.06,443.47222691182003,0.0013549540071771027
3,772.7272552529273,8.037909254698477,1.07,442.0866785334423,0.0013461199789995089
3,772.7272552529273,8.037909254698477,1.08,440.71828597127205,0.0013375097975029267
3,772.7272552529273,8.037909254698477,1.09,439.36668089526853,0.0013291391401355674
3,772.7272552529273,8.037909254698477,1.1,438.0315061699948,0.0013209898356921082
3,772.7272552529273,8.037909254698477,1.11,436.7124154159524,0.0013130445116357906
3,772.7272552529273,8.037909254698477,1.12,435.40907259209825,0.0013052989337723718
3,772.7272552529273,8.037909254698477,1.13,434.1211515982598,0.0012977609382490022
3,772.7272552529273,8.037909254698477,1.14,432.8483358963263,0.0012904371691542804
3,772.7272552529273,8.037909254698477,1.15,431.59031814923327,0.0012833023643991557
3,772.7272552529273,8.037909254698477,1.16,430.34679987691294,0.0012762360113558636
3,772.7272552529273,8.037909254698477,1.17,429.1174911289223,0.0012688628821754169
3,772.7272552529273,8.037909254698477,1.18,427.90211016441697,0.0012611575446256486
3,772.7272552529273,8.037909254698477,1.19,426.70038315259654,0.0012534250285839135
3,772.7272552529273,8.037909254698477,1.2,425.5120438793971,0.0012470204589576902
4,784.471890165631,-1.7101183498336532,0.2,784.471890165631,-1.7101183498336532
4,784.471890165631,-1.7101183498336532,0.21,771.7107793182403,0.003923997054636948
4,784.471890165631,-1.7101183498336532,0.22,759.8440143542922,0.0038101269825576824
4,784.471890165631,-1.7101183498336532,0.23,748.6751534963603,0.00369592894332241
4,784.471890165631,-1.7101183498336532,0.24,738.1353910128128,0.0035939174183721315
4,784.471890165631,-1.7101183498336532,0.25,728.1652209858795,0.003497956686571061
4,784.471890165631,-1.7101183498336532,0.26,718.7128658346162,0.0034069072865085463
4,784.471890165631,-1.7101183498336532,0.27,709.7330204110717,0.003321050571243542
4,784.471890165631,-1.7101183498336532,0.28,701.1858380311463,0.00324392454094922
4,784.471890165631,-1.7101183498336532,0.29,693.036105836834,0.003167964556257232
4,784.471890165631,-1.7101183498336532,0.3,685.2525669727172,0.0030979201446720054
4,784.471890165631,-1.7101183498336532,0.31,677.8073623782763,0.0030286910570725433
4,784.471890165631,-1.7101183498336532,0.32,670.6755650065812,0.0029671164732683257
4,784.471890165631,-1.7101183498336532,0.33,663.8347917223483,0.002907725042446817
4,784.471890165631,-1.7101183498336532,0.34,657.264875247054,0.002850504769611596
4,784.471890165631,-1.7101183498336532,0.35,650.947587339589,0.0027959150828502266
4,784.471890165631,-1.7101183498336532,0.36,644.8664032552414,0.0027434923180028234
4,784.471890165631,-1.7101183498336532,0.37,639.0063004071017,0.002692365735970195
4,784.471890165631,-1.7101183498336532,0.38,633.3535854548454,0.0026444964828457288
4,784.471890165631,-1.7101183498336532,0.39,627.8957454427563,0.002601250265393791
4,784.471890165631,-1.7101183498336532,0.4,622.6213190769524,0.0025556246299559926
4,784.471890165631,-1.7101183498336532,0.41,617.5197840047509,0.0025156571383185785
4,784.471890165631,-1.7101183498336532,0.42,612.581460024811,0.002473465510644984
4,784.471890165631,-1.7101183498336532,0.43,607.7974226950068,0.00243724867125414
4,784.471890165631,-1.7101183498336532,0.44,603.1594291830802,0.00239924252286749
4,784.471890165631,-1.7101183498336532,0.45,598.6598514618414,0.0023620997948947575
4,784.471890165631,-1.7101183498336532,0.46,594.2916182374641,0.0023284943674730376
4,784.471890165631,-1.7101183498336532,0.47,590.0481633760942,0.00229622631473663
4,784.471890165631,-1.7101183498336532,0.48,585.9233798282388,0.002264594475494908
4,784.471890165631,-1.7101183498336532,0.49,581.9115787705771,0.002233719719244645
4,784.471890165631,-1.7101183498336532,0.5,578.0074531408527,0.002203604138124972
4,784.471890165631,-1.7101183498336532,0.51,574.2060449910571,0.002174063416111205
4,784.471890165631,-1.7101183498336532,0.52,570.5027162001589,0.0021451245729936404
4,784.471890165631,-1.7101183498336532,0.53,566.8931221334389,0.0021183044615417663
4,784.471890165631,-1.7101183498336532,0.54,563.3731880114111,0.002093595884394888
4,784.471890165631,-1.7101183498336532,0.55,559.9390875513026,0.0020679818997314417
4,784.471890165631,-1.7101183498336532,0.56,556.5872234989592,0.0020414968548518263
4,784.471890165631,-1.7101183498336532,0.57,553.314210069927,0.002019562043494388
4,784.471890165631,-1.7101183498336532,0.58,550.1168574184501,0.001995015840523749
4,784.471890165631,-1.7101183498336532,0.59,546.992156672341,0.0019732202273712294
4,784.471890165631,-1.7101183498336532,0.6,543.9372672087505,0.0019504633933270896
4,784.471890165631,-1.7101183498336532,0.61,540.9495043280532,0.0019302125459496806
4,784.471890165631,-1.7101183498336532,0.62,538.0263285899775,0.0019075065717194027
4,784.471890165631,-1.7101183498336532,0.63,535.1653353983443,0.0018891582519631506
4,784.471890165631,-1.7101183498336532,0.64,532.3642462722174,0.001869011057262643
4,784.471890165631,-1.7101183498336532,0.65,529.6209000314658,0.0018483297383035037
4,784.471890165631,-1.7101183498336532,0.66,526.9332451473646,0.0018306889666793896
